standard_symbol,stock_name
SEHK:77504,"SICHUAN TIANYI COMHEART TELECOM CO., LTD. (A #300504)"
SEHK:00799,IGG INC
SEHK:30489,"SANSEC TECHNOLOGY CO., LTD. (A #688489)"
SEHK:77219,"HONGLI ZHIHUI GROUP CO.,LTD. (A #300219)"
SEHK:71376,"JIANGXI BESTOO ENERGY CO.,LTD (A #001376)"
SEHK:90522,"JIANGSU ZHONGTIAN TECHNOLOGY CO.,LTD. (A #600522)"
SEHK:90739,"LIAONING CHENGDA CO.,LTD. (A #600739)"
SEHK:72932,"WUHAN EASY DIAGNOSIS BIOMEDICINE CO.,LTD. (A #002932)"
SEHK:30787,BEIJING HAITIAN RUISHENG SCIENCE TECHNOLOGY LTD. (A #688787)
SEHK:91003,"LIUZHOU IRON&STEEL CO.,LCD (A #601003)"
SEHK:77302,"TOYOU FEIJI ELECTRONICS CO.,LTD. (A #300302)"
SEHK:02566,"HANGZHOU JIUYUAN GENE ENGINEERING CO., LTD."
SEHK:00393,GLORIOUS SUN ENTERPRISES LIMITED
SEHK:77973,LIGAO FOODS CO.LTD (A #300973)
SEHK:02030,CABBEEN FASHION LIMITED
SEHK:31370,CS BATTERY (A #159796)
SEHK:77512,"HANGZHOU ZHONGYA MACHINERY CO., LTD. (A #300512)"
SEHK:90310,"GUANGXI ENERGY CO., LTD. (A #600310)"
SEHK:77358,TRUKING TECHNOLOGY LIMITED (A #300358)
SEHK:06066,"CSC FINANCIAL CO., LTD."
SEHK:72880,"SHENZHEN WEIGUANG BIOLOGICAL PRODUCTS CO.,LTD (A #002880)"
SEHK:08050,QUANTUM THINKING LIMITED
SEHK:02611,"GUOTAI HAITONG SECURITIES CO., LTD."
SEHK:01372,CHINA CARBON NEUTRAL DEVELOPMENT GROUP LIMITED
SEHK:93667,"ZHEJIANG XCC GROUP CO.,LTD (A #603667)"
SEHK:93105,"ZHEJIANG SUNOREN SOLAR TECHNOLOGY CO.,LTD. (A #603105)"
SEHK:77623,"JIANGSU JIEJIE MICROELECTRONICS CO.,LTD. (A #300623)"
SEHK:70898,"ANGANG STEEL CO.,LTD (A #000898)"
SEHK:93613,"BEIJING UNITED INFORMATION TECHNOLOGY CO.,LTD. (A #603613)"
SEHK:90979,"SICHUAN GUANGAN AAA PUBLIC CO.,LTD . (A #600979)"
SEHK:09151,PREMIA CHINA STAR50 ETF-USD TRADED UNITS
SEHK:91326,"QINHUANGDAO PORT CO., LTD. (A #601326)"
SEHK:08353,ANACLE SYSTEMS LIMITED
SEHK:77012,"CENTRE TESTING INTERNATIONAL GROUP CO., LTD. (A #300012)"
SEHK:00272,SHUI ON LAND LIMITED
SEHK:93039,"WEAVER NETWORK TECHNOLOGY CO.,LTD. (A #603039)"
SEHK:01255,TATA HEALTH INTERNATIONAL HOLDINGS LIMITED
SEHK:72876,"SHENZHEN SUNNYPOL OPTOELECTRONICS CO.,LTD. (A #002876)"
SEHK:30076,"JIANGSU SINOPEP-ALLSINO BIOPHARMACEUTICAL CO., LTD. (A #688076)"
SEHK:77666,"KONFOONG MATERIALS INTERNATIONAL CO., LTD. (A #300666)"
SEHK:01868,NEO-NEON HOLDINGS LIMITED
SEHK:90975,"HUNAN NEW WELLFULL CO.,LTD. (A #600975)"
SEHK:72336,"RENRENLE COMMERCIAL GROUP CO.,LTD. (A #002336)"
SEHK:90998,JOINTOWN PHARMACEUTICAL GROUP COMPANY LIMITED (A #600998)
SEHK:70925,"UNITTEC CO., LTD. (A #000925)"
SEHK:70920,"VONTRON TECHNOLOGY CO., LTD. (A #000920)"
SEHK:73816,"CGN POWER CO.,LTD. (A #003816)"
SEHK:00986,DUFU LIQUOR GROUP LIMITED
SEHK:72966,"BANK OF SUZHOU CO.,LTD (A #002966)"
SEHK:03185,GLOBAL X FINTECH ETF
SEHK:01259,PROSPEROUS FUTURE HOLDINGS LIMITED
SEHK:30349,"SANY RENEWABLE ENERGY CO.,LTD. (A #688349)"
SEHK:03898,"ZHUZHOU CRRC TIMES ELECTRIC CO., LTD."
SEHK:30711,"MACMIC SCIENCE&TECHNOLOGY CO., LTD. (A #688711)"
SEHK:90435,"NORTH NAVIGATION CONTROL TECHNOLOGY CO., LTD. (A #600435)"
SEHK:95376,"JIANGSU BOQIAN NEW MATERIALS STOCK CO., LTD. (A #605376)"
SEHK:90188,YANKUANG ENERGY GROUP COMPANY LIMITED (A #600188)
SEHK:30778,"XTC NEW ENERGY MATERIALS(XIAMEN) CO.,LTD. (A #688778)"
SEHK:90828,"MAOYE COMMERCIAL CO., LTD. (A #600828)"
SEHK:02700,GREEN INTERNATIONAL HOLDINGS LIMITED
SEHK:02105,"LAEKNA, INC."
SEHK:00063,CHINA ASIA VALLEY GROUP LIMITED
SEHK:02360,BEST MART 360 HOLDINGS LIMITED
SEHK:00834,CHINA KANGDA FOOD COMPANY LIMITED
SEHK:01523,PLOVER BAY TECHNOLOGIES LIMITED
SEHK:08033,VODATEL NETWORKS HOLDINGS LIMITED
SEHK:70582,"BEIBU GULF PORT CO.,LTD. (A #000582)"
SEHK:77068,"ZHEJIANG NARADA POWER SOURCE CO., LTD. (A #300068)"
SEHK:03156,BOSERA 20+ YEAR US TREASURY BOND ETF -DIST LISTED SHARE CLASS HKD COUNTER
SEHK:71311,"CHUZHOU DUOLI AUTOMOTIVE TECHNOLOGY CO.,LTD. (A #001311)"
SEHK:77435,HANGZHOU ZHONGTAI CRYOGENIC TECHNOLOGY CORPORATION (A #300435)
SEHK:02952,LUXXU GROUP LIMITED -OLD
SEHK:01711,ULFERTS INTERNATIONAL LIMITED
SEHK:70685,"ZHONGSHAN PUBLIC UTILITIES GROUP CO.,LTD. (A #000685)"
SEHK:91825,"SHANGHAI RURAL COMMERCIAL BANK CO., LTD. (A #601825)"
SEHK:72158,"SHANGHAI HANBELL PRECISE MACHINERY CO.,LTD. (A #002158)"
SEHK:30377,"NANJING DEVELOP ADVANCED MANUFACTURING CO., LTD. (A #688377)"
SEHK:01401,SPROCOMM INTELLIGENCE LIMITED
SEHK:03427,FUBON SOLACTIVE CORE DIVERSIFIED MULTI ASSET INDEX ETF
SEHK:03423,CMS HANG SENG TECH INDEX ETF
SEHK:77518,"GUANGXI XINXUNDA TECHNOLOGY GROUP CO.,LTD. (A #300518)"
SEHK:90876,TRIUMPH NEW ENERGY COMPANY LIMITED (A #600876)
SEHK:78418,"JIANGSU XIECHANG ELECTRONIC TECHNOLOGY GROUP CO., LTD. (A #301418)"
SEHK:02587,HEALTHYWAY INC.
SEHK:03339,LONKING HOLDINGS LIMITED
SEHK:02947,CHANGJIU HOLDINGS LIMITED -TEMPORARY COUNTER-500
SEHK:72138,"SHENZHEN SUNLORD ELECTRONICS CO.,LTD. (A #002138)"
SEHK:01378,CHINA HONGQIAO GROUP LIMITED
SEHK:30767,"JIANGSU GDK BIOLOGICAL TECHNOLOGY CO., LTD. (A #688767)"
SEHK:01539,UNITY GROUP HOLDINGS INTERNATIONAL LIMITED
SEHK:78565,"SINOLONG NEW MATERIALS CO., LTD. (A #301565)"
SEHK:77471,"HOUPU CLEAN ENERGY GROUP CO., LTD. (A #300471)"
SEHK:77872,"TANSUN TECHNOLOGY CO.,LTD. (A #300872)"
SEHK:00984,"AEON STORES (HONG KONG) CO., LIMITED"
SEHK:00491,EMPEROR CULTURE GROUP LIMITED
SEHK:93486,"ECOVACS ROBOTICS CO., LTD. (A #603486)"
SEHK:77225,"SHANGHAI KINLITA CHEMICAL CO.,LTD. (A #300225)"
SEHK:72480,"CHENGDU XINZHU ROAD&BRIDGE MACHINERY CO.,LTD (A #002480)"
SEHK:90811,ORIENT GROUP INCORPORATION (A #600811)
SEHK:72643,"VALIANT CO.,LTD (A #002643)"
SEHK:77256,"JIANGXI FIRSTAR PANEL TECHNOLOGY CO.,LTD. (A #300256)"
SEHK:01318,"MAO GEPING COSMETICS CO., LTD."
SEHK:70096,"SHENZHEN GUANGJU ENERGY CO., LTD (A #000096)"
SEHK:91619,JIAZE RENEWABLES CORPORATION LIMITED (A #601619)
SEHK:91882,"NINGBO HAITIAN PRECISION MACHINERY CO., LTD. (A #601882)"
SEHK:72314,"SHENZHEN NEW NANSHAN HOLDING (GROUP) CO.,LTD (A #002314)"
SEHK:77592,"HUAKAI YIBAI TECHNOLOGY CO.,LTD. (A #300592)"
SEHK:72426,"SUZHOU VICTORY PRECISION MANUFACTURE CO.,LTD. (A #002426)"
SEHK:93116,"ZHEJIANG RED DRAGONFLY FOOTWEAR CO., LTD. (A #603116)"
SEHK:77170,"HAND ENTERPRISE SOLUTIONS CO.,LTD (A #300170)"
SEHK:90352,"ZHEJIANG LONGSHENG GROUP CO.,LTD (A #600352)"
SEHK:08547,PACIFIC LEGEND GROUP LIMITED
SEHK:00011,HANG SENG BANK LTD -HKD TRADED SHARES
SEHK:77456,SAI MICROELECTRONICS INC. (A #300456)
SEHK:72603,"SHIJIAZHUANG YILING PHARMACEUTICAL CO.,LTD (A #002603)"
SEHK:00316,ORIENT OVERSEAS (INTERNATIONAL) LIMITED
SEHK:08331,P.B. GROUP LIMITED
SEHK:90987,"ZHEJIANG HANGMIN CO., LTD. (A #600987)"
SEHK:02409,SEACON SHIPPING GROUP HOLDINGS LIMITED
SEHK:00939,CHINA CONSTRUCTION BANK CORPORATION
SEHK:77661,SG MICRO CORP (A #300661)
SEHK:77735,"DBG TECHNOLOGY CO., LTD. (A #300735)"
SEHK:72636,GOLDENMAX INTERNATIONAL GROUP LTD. (A #002636)
SEHK:90460,"HANGZHOU SILAN MICROELECTRONICS CO.,LTD. (A #600460)"
SEHK:71328,"DENCARE (CHONGQING) ORAL CARE CO., LTD. (A #001328)"
SEHK:02487,CUTIA THERAPEUTICS
SEHK:78348,"FOSHAN BLUE ROCKET ELECTRONICS CO.,LTD. (A #301348)"
SEHK:77187,"YONKER ENVIRONMENTAL PROTECTION CO.,LTD. (A #300187)"
SEHK:01044,HENGAN INTERNATIONAL GROUP COMPANY LIMITED
SEHK:03816,KFM KINGDOM HOLDINGS LIMITED
SEHK:03075,GLOBAL X ASIA USD INVESTMENT GRADE BOND ETF-HKD TRADED SHARES
SEHK:00279,ARTA TECHFIN CORPORATION LIMITED
SEHK:00021,GREAT CHINA HOLDINGS (HONG KONG) LIMITED
SEHK:72215,"SHENZHEN NOPOSION CROP SCIENCE CO.,LTD (A #002215)"
SEHK:78267,"HUAXIA EYE HOSPITAL GROUP CO.,LTD. (A #301267)"
SEHK:77131,"SHENZHEN YITOA INTELLIGENT CONTROL CO.,LTD. (A #300131)"
SEHK:09890,ZX INC.
SEHK:30222,HITGEN INC. (A #688222)
SEHK:00956,CHINA SUNTIEN GREEN ENERGY CORPORATION LIMITED
SEHK:09995,"REMEGEN CO., LTD."
SEHK:00048,CHINA AUTOMOTIVE INTERIOR DECORATION HOLDINGS LIMITED
SEHK:77503,"GUANGZHOU HAOZHI INDUSTRIAL CO.,LTD. (A #300503)"
SEHK:72092,"XINJIANG ZHONGTAI CHEMICAL CO.,LTD. (A #002092)"
SEHK:93693,"JIANGSU NEW ENERGY DEVELOPMENT CO., LTD. (A #603693)"
SEHK:77433,"LENS TECHNOLOGY CO., LTD. (A #300433)"
SEHK:31038,CHINAAMC CSI FOOD & BEVERAGE SUB-INDUSTRY ETF (A #515170)
SEHK:77388,"CECEP GUOZHEN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD. (A #300388)"
SEHK:30295,"ZHONGFU SHENYING CARBON FIBER CO.,LTD. (A #688295)"
SEHK:00851,SHENG YUAN HOLDINGS LIMITED
SEHK:31086,CHINA MERCHANTS SSE CONSUMER 80 ETF (A #510150)
SEHK:77768,"HANGZHOU DPTECH TECHNOLOGIES CO.,LTD. (A #300768)"
SEHK:93887,"SHANGHAI CDXJ DIGITAL TECHNOLOGY CO.,LTD. (A #603887)"
SEHK:06123,YTO INTERNATIONAL EXPRESS AND SUPPLY CHAIN TECHNOLOGY LIMITED
SEHK:77262,"SAFBON WATER SERVICE (HOLDING) INC., SHANGHAI (A #300262)"
SEHK:00585,IMAGI INTERNATIONAL HOLDINGS LIMITED
SEHK:77189,"HAINAN SHENNONG SEED INDUSTRY TECHNOLOGY CO.,LTD. (A #300189)"
SEHK:72985,"BEIJING BEI MO GAO KE FRICTION MATERIAL CO.,LTD. (A #002985)"
SEHK:08446,"BRIGHTSTAR TECHNOLOGY GROUP CO., LTD"
SEHK:01756,CHINA SCIENCE AND EDUCATION INDUSTRY GROUP LIMITED
SEHK:30515,"MOTORCOMM ELECTRONIC TECHNOLOGY CO.,LTD (A #688515)"
SEHK:00684,ALLAN INTERNATIONAL HOLDINGS LIMITED
SEHK:02410,"TYK MEDICINES, INC"
SEHK:72747,"ESTUN AUTOMATION CO., LTD (A #002747)"
SEHK:70850,"ANHUI HUAMAO TEXTILE CO.,LTD (A #000850)"
SEHK:72096,"EXPLOSIVE CO., LTD (A #002096)"
SEHK:03455,"INVESCO QQQ TRUSTSM, SERIES 1- HKD COUNTER"
SEHK:72585,"JIANGSU SHUANGXING COLOR PLASTIC NEW MATERIALS CO.,LTD. (A #002585)"
SEHK:77739,"SUNSHINE GLOBAL CIRCUITS CO., LTD. (A #300739)"
SEHK:90895,"SHANGHAI ZHANGJIANG HI-TECH PARK DEVELOPMENT CO.,LTD (A #600895)"
SEHK:08052,LUK HING ENTERTAINMENT GROUP HOLDINGS LIMITED
SEHK:07711,CSOP COINBASE DAILY (2X) LEVERAGED PRODUCT - HKD COUNTER
SEHK:71337,"SICHUAN GOLD CO., LTD. (A #001337)"
SEHK:93305,"NINGBO XUSHENG GROUP CO.,LTD. (A #603305)"
SEHK:90269,"JIANGXI GANYUE EXPRESSWAY CO.,LTD. (A #600269)"
SEHK:00544,DAIDO GROUP LIMITED
SEHK:08036,EBROKER GROUP LIMITED
SEHK:09115,ISHARES CORE HANG SENG INDEX ETF -USD TRADED UNITS
SEHK:08501,SANBASE CORPORATION LIMITED
SEHK:01698,TENCENT MUSIC ENTERTAINMENT GROUP
SEHK:91208,"SICHUAN EM TECHNOLOGY CO.,LTD. (A #601208)"
SEHK:08147,MILLENNIUM PACIFIC GROUP HOLDINGS LIMITED
SEHK:77476,"VICTORY GIANT TECHNOLOGY (HUIZHOU) CO., LTD. (A #300476)"
SEHK:70761,"BENGANG STEEL PLATES CO.,LTD (A #000761)"
SEHK:01114,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED
SEHK:72346,"SHANGHAI ZHEZHONG GROUP CO., LTD (A #002346)"
SEHK:06078,"HYGEIA HEALTHCARE HOLDINGS CO., LIMITED"
SEHK:93369,"JIANGSU KING'S LUCK BREWERY JOINT - STOCK CO., LTD (A #603369)"
SEHK:01143,CHINA ENERGY STORAGE TECHNOLOGY DEVELOPMENT LIMITED
SEHK:00512,GRAND PHARMACEUTICAL GROUP LIMITED
SEHK:08275,CHINA NEW CONSUMPTION GROUP LIMITED
SEHK:00124,GUANGDONG LAND HOLDINGS LIMITED
SEHK:03059,GLOBAL X BLOOMBERG MSCI ASIA EX JAPAN GREEN BOND ETF-HKD TRADED UNITS
SEHK:01129,CHINA WATER INDUSTRY GROUP LIMITED
SEHK:31069,E FUND CSI SEEE CARBON NEUTRAL ETF (A #562990)
SEHK:72506,"GCL SYSTEM INTEGRATION TECHNOLOGY CO., LTD. (A #002506)"
SEHK:70030,FAWER AUTOMOTIVE PARTS LIMITED COMPANY (A #000030)
SEHK:70429,"GUANGDONG PROVINCIAL EXPRESSWAY DEVELOPMENT CO.,LTD (A #000429)"
SEHK:72187,"GUANGZHOU GRANDBUY CO., LTD. (A #002187)"
SEHK:30321,"SHENZHEN CHIPSCREEN BIOSCIENCES CO., LTD. (A #688321)"
SEHK:30303,"XINJIANG DAQO NEW ENERGY CO.,LTD. (A #688303)"
SEHK:08482,WAN LEADER INTERNATIONAL LIMITED
SEHK:00057,CHEN HSONG HOLDINGS LTD
SEHK:00150,HYPEBEAST LIMITED
SEHK:02060,PUJIANG INTERNATIONAL GROUP LIMITED
SEHK:77115,"SHENZHEN EVERWIN PRECISION TECHNOLOGY CO.,LTD (A #300115)"
SEHK:01911,CHINA RENAISSANCE HOLDINGS LIMITED
SEHK:30234,"SICC CO., LTD. (A #688234)"
SEHK:01206,TECHNOVATOR INTERNATIONAL LIMITED
SEHK:01561,PAN ASIA DATA HOLDINGS INC.
SEHK:30262,"C*CORE TECHNOLOGY CO., LTD. (A #688262)"
SEHK:77446,"AEROSPACE INTELLIGENT MANUFACTURING TECHNOLOGY CO.,LTD. (A #300446)"
SEHK:03039,E FUND (HK) HSI ESG ENHANCED INDEX ETF
SEHK:31382,LEADING SECURITIES (A #159993)
SEHK:72548,"SHENZHEN KINGSINO TECHNOLOGY CO.,LTD. (A #002548)"
SEHK:90825,"SHANGHAI XINHUA MEDIA CO., LTD (A #600825)"
SEHK:72267,"SHAANXI PROVINCIAL NATURAL GAS CO.,LTD. (A #002267)"
SEHK:70910,"DARE POWER DEKOR HOME CO.,LTD. (A #000910)"
SEHK:72975,"ZHUHAI BOJAY ELECTRONICS CO.,LTD. (A #002975)"
SEHK:93223,"HENGTONG LOGISTICS CO.,LTD. (A #603223)"
SEHK:06998,GENOR BIOPHARMA HOLDINGS LIMITED
SEHK:30179,"SHANGHAI ALADDIN BIOCHEMICAL TECHNOLOGY CO., LTD. (A #688179)"
SEHK:72418,"ZHE JIANG KANGSHENG CO.,LTD. (A #002418)"
SEHK:00046,COMPUTER AND TECHNOLOGIES HOLDINGS LIMITED
SEHK:02193,MAN KING HOLDINGS LIMITED
SEHK:01234,CHINA LILANG LIMITED
SEHK:00970,NEW SPARKLE ROLL INTERNATIONAL GROUP LIMITED
SEHK:77253,"WINNING HEALTH TECHNOLOGY GROUP CO.,LTD. (A #300253)"
SEHK:01361,361 DEGREES INTERNATIONAL LIMITED
SEHK:01431,YUANSHENGTAI DAIRY FARM LIMITED
SEHK:00565,ART GROUP HOLDINGS LIMITED
SEHK:01160,GOLDSTONE CAPITAL GROUP LIMITED
SEHK:30161,"SHANDONG WEIGAO ORTHOPAEDIC DEVICE CO.,LTD. (A #688161)"
SEHK:31047,CUAM CSI 800 ETF (A #515800)
SEHK:02340,ISP HOLDINGS LIMITED
SEHK:72843,"BICHAMP CUTTING TECHNOLOGY(HUNAN) CO.,LTD. (A #002843)"
SEHK:83012,AMUNDI HANG SENG HK 35 INDEX ETF -RMB TRADED UNITS
SEHK:02145,"SHANGHAI CHICMAX COSMETIC CO., LTD."
SEHK:90810,SHENMA INDUSTRIAL CO.LTD (A #600810)
SEHK:90377,JIANGSU EXPRESSWAY COMPANY LIMITED (A #600377)
SEHK:72930,"GUANGDONG GREAT RIVER SMARTER LOGISTICS CO., LTD. (A #002930)"
SEHK:00873,SHIMAO SERVICES HOLDINGS LIMITED
SEHK:00572,FUTURE WORLD HOLDINGS LIMITED
SEHK:90557,"JIANGSU KANION PHARMACEUTICAL CO.,LTD. (A #600557)"
SEHK:09010,ISHARES CORE MSCI ASIA EX JAPAN ETF -USD COUNTER
SEHK:90572,"ZHEJIANG CONBA PHARMACEUTICAL CO.,LTD. (A #600572)"
SEHK:72579,HUIZHOU CHINA EAGLE ELECTRONIC TECHNOLOGY INC. (A #002579)
SEHK:03311,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LIMITED
SEHK:72268,"CETC CYBERSPACE SECURITY TECHNOLOGY CO., LTD. (A #002268)"
SEHK:77702,"ZHEJIANG TIANYU PHARMACEUTICAL CO., LTD. (A #300702)"
SEHK:00589,JIANZHONG CONSTRUCTION DEVELOPMENT LIMITED
SEHK:93801,"ZBOM HOME COLLECTION CO.,LTD (A #603801)"
SEHK:78239,"CHENGDU BRIGHT EYE HOSPITAL GROUP CO., LTD. (A #301239)"
SEHK:77634,"RICHINFO TECHNOLOGY CO., LTD. (A #300634)"
SEHK:08270,CHINA CBM GROUP COMPANY LIMITED
SEHK:77045,"HWA CREATE CO., LTD. (A #300045)"
SEHK:01521,FRONTAGE HOLDINGS CORPORATION
SEHK:02666,GENERTEC UNIVERSAL MEDICAL GROUP COMPANY LIMITED
SEHK:01820,PACIFIC MILLENNIUM PACKAGING GROUP CORPORATION
SEHK:79132,AVIC CHENGDU AIRCRAFT COMPANY LIMITED (A #302132)
SEHK:78285,HONG RI DA TECHNOLOGY COMPANY LIMITED (A #301285)
SEHK:93106,"CASHWAY FINTECH CO., LTD. (A #603106)"
SEHK:91798,LANPEC TECHNOLOGIES LIMITED (A #601798)
SEHK:31315,CS300ETF (A #159925)
SEHK:00390,CHINA RAILWAY GROUP LIMITED
SEHK:01846,EUROEYES INTERNATIONAL EYE CLINIC LIMITED
SEHK:72313,"SUNSEA AIOT TECHNOLOGY CO., LTD. (A #002313)"
SEHK:01549,EVER HARVEST GROUP HOLDINGS LIMITED
SEHK:72555,"37 INTERACTIVE ENTERTAINMENT NETWORK TECHNOLOGY GROUP CO.,LTD. (A #002555)"
SEHK:77551,"SHANGHAI GUAO ELECTRONIC TECHNOLOGY CO., LTD. (A #300551)"
SEHK:82832,BOSERA STAR 50 INDEX ETF -RMB TRADED UNITS
SEHK:93773,"WG TECH (JIANGXI) GROUP CO.,LTD. (A #603773)"
SEHK:00807,SIIC ENVIRONMENT HOLDINGS LTD.
SEHK:77035,"HUNAN ZHONGKE ELECTRIC CO.,LTD. (A #300035)"
SEHK:01686,SUNEVISION HOLDINGS LIMITED
SEHK:00247,TSIM SHA TSUI PROPERTIES LTD
SEHK:06601,CHEERWIN GROUP LIMITED
SEHK:90996,"GUIZHOU BC&TV INFORMATION NETWORK CO.,LTD (A #600996)"
SEHK:90641,"SHANGHAI WANYE ENTERPRISES CO.,LTD. (A #600641)"
SEHK:08425,HING MING HOLDINGS LIMITED
SEHK:01003,HUANXI MEDIA GROUP LIMITED
SEHK:91968,"SHANGHAI BAOSTEEL PACKAGING CO.,LTD. (A #601968)"
SEHK:03041,GLOBAL X FTSE CHINA POLICY BANK BOND ETF
SEHK:02299,BILLION INDUSTRIAL HOLDINGS LIMITED
SEHK:72036,"LIANCHUANG ELECTRONIC TECHNOLOGY CO.,LTD (A #002036)"
SEHK:07299,CSOP GOLD FUTURES DAILY (2X) LEVERAGED PRODUCT
SEHK:03332,NANJING SINOLIFE UNITED COMPANY LIMITED
SEHK:30087,"INTCO RECYCLING RESOURCES CO., LTD. (A #688087)"
SEHK:00990,THEME INTERNATIONAL HOLDINGS LIMITED
SEHK:00224,PIONEER GLOBAL GROUP LIMITED
SEHK:30111,BEIJING KINGSOFT OFFICE SOFTWARE.INC (A #688111)
SEHK:31146,CUAM BANK ETF (A #512820)
SEHK:90280,"NANJING CENTRAL EMPORIUM STOCKS CO., LTD. (A #600280)"
SEHK:78456,"QINGDAO PAGULD INTELLIGENT MANUFACTURING CO., LTD. (A #301456)"
SEHK:72152,"GRG BANKING EQUIPMENT CO., LTD. (A #002152)"
SEHK:78363,MEHOW INNOVATIVE LTD. (A #301363)
SEHK:90297,"CHINA GRAND AUTOMOTIVE SERVICES GROUP CO.,LTD (A #600297)"
SEHK:03056,PANDO CMS INNOVATION ETF
SEHK:31112,E FUND CSI CLOUD COMPUTING&BIG DATA ETF (A #516510)
SEHK:02295,MAXICITY HOLDINGS LIMITED
SEHK:93007,FLOWER KING ECO-ENGINEERING INC. (A #603007)
SEHK:01690,LAP KEI ENGINEERING (HOLDINGS) LIMITED
SEHK:72515,"JINZI HAM CO.,LTD. (A #002515)"
SEHK:31334,STAR&CHINEXT FUND (A #159783)
SEHK:00020,SENSETIME GROUP INC. -HKD TRADED SHARES
SEHK:00103,SHOUGANG CENTURY HOLDINGS LIMITED
SEHK:93233,"DASHENLIN PHARMACEUTICAL GROUP CO., LTD. (A #603233)"
SEHK:02836,ISHARES CORE S&P BSE SENSEX INDIA ETF
SEHK:72505,"PENGDU AGRICULTURE & ANIMAL HUSBANDRY CO.,LTD. (A #002505)"
SEHK:03091,NIKKOAM METAVERSE THEME ACTIVE ETF -HKD TRADED UNITS
SEHK:09939,KINTOR PHARMACEUTICAL LIMITED
SEHK:08277,STEED ORIENTAL (HOLDINGS) COMPANY LIMITED
SEHK:72902,"DONGGUAN MENTECH OPTICAL & MAGNETIC CO., LTD. (A #002902)"
SEHK:91100,"JIANGSU HENGLI HYDRAULIC CO., LTD. (A #601100)"
SEHK:93135,"ZHONGZHONG SCIENCE & TECHNOLOGY(TIANJIN)CO., LTD. (A #603135)"
SEHK:72223,"JIANGSU YUYUE MEDICAL EQUIPMENT & SUPPLY CO., LTD. (A #002223)"
SEHK:01159,SMART DIGITAL TECHNOLOGY GROUP LIMITED
SEHK:90801,"HUAXIN CEMENT CO., LTD. (A #600801)"
SEHK:77046,"TECH SEMICONDUCTORS CO., LTD. (A #300046)"
SEHK:91375,"CENTRAL CHINA SECURITIES CO., LTD. (A #601375)"
SEHK:93950,"XIANGYANG CHANGYUANDONGGU INDUSTRY CO.,LTD. (A #603950)"
SEHK:00883,CNOOC LIMITED -HKD TRADED SHARES
SEHK:72993,"DONGGUAN AOHAI TECHNOLOGY CO., LTD. (A #002993)"
SEHK:00499,QINGDAO HOLDINGS INTERNATIONAL LIMITED
SEHK:01645,HAINA INTELLIGENT EQUIPMENT INTERNATIONAL HOLDINGS LIMITED
SEHK:72246,"NORTH CHEMICAL INDUSTRIES CO., LTD. (A #002246)"
SEHK:70931,"BEIJING CENTERGATE TECHNOLOGIES (HOLDING) CO., LTD (A #000931)"
SEHK:31133,HUATAI-PB CSI 500 ENHANCED STRATEGY ETF (A #561550)
SEHK:91107,SICHUAN EXPRESSWAY COMPANY LIMITED (A #601107)
SEHK:71313,"GUANGDONG YUEHAI FEEDS GROUP CO., LTD. (A #001313)"
SEHK:90478,"HUNAN CORUN NEW ENERGY CO.,LTD. (A #600478)"
SEHK:09001,PREMIA CHINA USD PROPERTY BOND ETF -USD TRADED UNITS
SEHK:02279,"YONGHE MEDICAL GROUP CO., LTD."
SEHK:93203,"QUICK INTELLIGENT EQUIPMENT CO.,LTD. (A #603203)"
SEHK:00632,CHK OIL LIMITED
SEHK:00611,CHINA NUCLEAR ENERGY TECHNOLOGY CORPORATION LIMITED
SEHK:78191,"SHENZHEN PHOENIX TELECOM TECHNOLOGY CO., LTD. (A #301191)"
SEHK:90082,"TIANJIN HI-TECH DEVELOPMENT CO., LTD. (A #600082)"
SEHK:02205,KANGQIAO SERVICE GROUP LIMITED
SEHK:77726,"ZHUZHOU HONGDA ELECTRONICS CORP., LTD. (A #300726)"
SEHK:04335,INTEL CORPORATION-T (INTC)
SEHK:00733,HOPEFLUENT GROUP HOLDINGS LIMITED
SEHK:72154,"BAOXINIAO HOLDING CO.,LTD. (A #002154)"
SEHK:90684,"GUANGZHOU PEARL RIVER DEVELOPMENT GROUP CO., LTD. (A #600684)"
SEHK:00916,CHINA LONGYUAN POWER GROUP CORPORATION LIMITED
SEHK:93315,"LIAONING FU-AN HEAVY INDUSTRY CO.,LTD (A #603315)"
SEHK:01719,CHINA INFRASTRUCTURE & LOGISTICS GROUP LTD.
SEHK:01225,LERADO FINANCIAL GROUP COMPANY LIMITED
SEHK:01105,SING TAO NEWS CORPORATION LIMITED
SEHK:72114,"YUNNAN LUOPING ZINC AND ELECTRICITY CO., LTD (A #002114)"
SEHK:90814,"HANGZHOU JIEBAI GROUP CO., LIMITED. (A #600814)"
SEHK:06663,IWS GROUP HOLDINGS LIMITED
SEHK:72362,"HANWANG TECHNOLOGY CO.,LTD. (A #002362)"
SEHK:77447,"NANJING QUANXIN CABLE TECHNOLOGY CO.,LTD. (A #300447)"
SEHK:90268,"GUODIAN NANJING AUTOMATION CO.,LTD. (A #600268)"
SEHK:01205,CITIC RESOURCES HOLDINGS LIMITED
SEHK:01931,IVD MEDICAL HOLDING LIMITED
